Timestamp,SnapshotIndex,ModbusValid,DAQValid,DAQRunning,ECUValid,Modbus_0,Modbus_1,Modbus_2,DAQ_0,DAQ_1,DAQ_2,DAQ_3,DAQ_4,ECU_Throttle,ECU_EngineSpeed,ECU_CylinderTemp,ECU_ExhaustTemp,ECU_AxleTemp,ECU_FuelPressure,ECU_IntakeTemp,ECU_AtmPressure,ECU_FlightTime,Custom_0,Custom_1,Custom_2,Custom_3,Custom_4
15.300,145,1,1,1,0,18384.3381,37788.1396,9008.1375,-0.008726,-0.018592,-0.023525,0.015940,-0.003792,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
15.400,146,1,1,1,0,18384.3381,37764.9452,9008.2211,-0.008726,-0.013659,-0.013659,0.015940,-0.003792,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
15.500,147,1,1,1,0,18384.3381,37758.4982,9008.2443,-0.008726,-0.013659,-0.013659,0.025807,-0.008726,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
15.600,148,1,1,1,0,18384.3381,37755.9128,9008.2536,-0.003792,-0.008726,-0.008726,0.006074,-0.008726,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
15.700,149,1,1,1,0,18384.3381,37754.6827,9008.2581,-0.008726,-0.013659,-0.018592,0.006074,0.006074,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
15.800,150,1,1,1,0,18384.3381,37754.1957,9008.2598,-0.003792,-0.008726,-0.013659,0.011007,-0.003792,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
15.900,151,1,1,1,0,18384.3381,37753.9173,9008.2608,-0.003792,-0.013659,-0.013659,0.015940,-0.003792,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
16.000,152,1,1,1,0,18384.3381,37753.8398,9008.2611,-0.008726,-0.008726,-0.013659,0.015940,-0.003792,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
16.100,153,1,1,1,0,18384.3381,37753.8089,9013.8735,-0.003792,-0.008726,-0.013659,0.011007,-0.003792,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
16.300,154,1,1,1,0,18384.3381,37753.7895,9013.1927,-0.008726,-0.013659,-0.018592,0.011007,-0.003792,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
16.400,155,1,1,1,0,18384.3381,37753.7851,9009.8644,-0.008726,-0.013659,-0.013659,0.011007,-0.003792,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
16.500,156,1,1,1,0,18384.3381,37753.7839,9013.5800,-0.003792,-0.008726,-0.013659,0.011007,-0.003792,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
16.600,157,1,1,1,0,18384.3381,37753.7835,9016.2952,-0.008726,-0.013659,-0.018592,0.015940,-0.013659,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
16.700,158,1,1,1,0,18384.3381,37753.7832,9017.7848,-0.013659,-0.013659,-0.013659,-0.013659,-0.008726,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
16.800,159,1,1,1,0,18384.3381,37753.7831,9018.2093,-0.008726,-0.013659,-0.018592,0.011007,-0.008726,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
16.900,160,1,1,1,0,18384.3381,37753.7831,9018.4487,-0.013659,-0.018592,-0.013659,0.011007,-0.008726,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
17.000,161,1,1,1,0,18384.3381,37753.7831,9018.5149,-0.008726,-0.013659,-0.018592,0.011007,-0.003792,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
17.100,162,1,1,1,0,18384.3381,37776.9571,9018.5416,-0.003792,-0.013659,-0.018592,0.011007,-0.003792,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
17.300,163,1,1,1,0,18396.3998,37792.8903,9018.5600,-0.008726,-0.018592,-0.018592,0.011007,-0.003792,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
17.400,164,1,1,1,0,18401.1810,37794.7503,9018.5622,-0.008726,-0.013659,-0.018592,0.011007,-0.003792,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
17.500,165,1,1,1,0,18403.5204,37795.6603,9018.5632,-0.003792,-0.013659,-0.018592,0.011007,-0.008726,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
17.600,166,1,1,1,0,18404.4594,37796.0256,9018.5637,-0.003792,-0.008726,-0.018592,0.011007,-0.003792,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
17.800,167,1,1,1,0,18405.0949,37796.2727,9018.5639,-0.003792,-0.013659,-0.018592,0.006074,-0.013659,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
17.900,168,1,1,1,0,18405.1847,37796.3077,9018.5640,-0.003792,-0.013659,-0.013659,0.011007,-0.003792,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
18.000,169,1,1,1,0,18405.2127,37796.3185,9018.5640,-0.003792,-0.008726,-0.013659,0.011007,-0.008726,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
18.100,170,1,1,1,0,18405.2244,37796.3231,9018.5640,0.011007,0.001141,-0.013659,0.011007,0.011007,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
18.200,171,1,1,1,0,18405.2292,37773.1430,9018.5640,-0.003792,-0.008726,-0.018592,0.011007,-0.003792,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
18.300,172,1,1,1,0,18405.2314,37781.1316,9018.5640,-0.008726,-0.013659,-0.018592,0.011007,-0.008726,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
18.400,173,1,1,1,0,18405.2324,37789.4098,9018.5640,-0.003792,-0.003792,-0.008726,0.011007,0.006074,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
18.500,174,1,1,1,0,18405.2329,37794.0775,9018.5640,-0.008726,-0.013659,-0.018592,0.015940,0.001141,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
18.600,175,1,1,1,0,18405.2330,37795.3759,9018.5640,-0.003792,-0.008726,-0.018592,0.015940,-0.003792,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
18.700,176,1,1,1,0,18405.2331,37795.8938,9018.5640,-0.003792,-0.013659,-0.013659,0.011007,-0.003792,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
18.800,177,1,1,1,0,18405.2331,37796.1436,9018.5640,-0.003792,-0.008726,-0.018592,0.015940,-0.003792,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
18.900,178,1,1,1,0,18405.2331,37773.0602,9018.5640,-0.003792,-0.008726,-0.008726,0.011007,-0.003792,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
19.000,179,1,1,1,0,18405.2331,37760.0535,9016.2472,-0.003792,-0.008726,-0.008726,0.015940,-0.003792,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
19.200,180,1,1,1,0,18405.2331,37755.3513,9010.2582,-0.003792,-0.008726,-0.008726,0.006074,-0.003792,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
19.300,181,1,1,1,0,18405.2331,37754.4408,9009.0988,-0.003792,-0.008726,-0.013659,-0.003792,0.006074,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
19.400,182,1,1,1,0,18405.2331,37754.0825,9008.6426,-0.003792,-0.008726,-0.008726,0.006074,-0.003792,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
19.500,183,1,1,1,0,18405.2331,37753.8804,9008.3853,-0.003792,-0.008726,-0.008726,0.015940,-0.003792,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
19.600,184,1,1,1,0,18405.2331,37753.8245,9008.3142,-0.003792,-0.008726,-0.008726,0.011007,-0.003792,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
19.700,185,1,1,1,0,18405.2331,37753.8018,9008.2852,-0.008726,-0.008726,-0.008726,0.015940,-0.003792,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
19.800,186,1,1,1,0,18405.2331,37753.7910,9008.2715,-0.003792,-0.013659,-0.008726,0.011007,-0.008726,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
19.900,187,1,1,1,0,18405.2331,37753.7864,9008.2656,-0.018592,-0.018592,-0.023525,0.011007,-0.003792,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
20.000,188,1,1,1,0,18405.2331,37753.7842,9008.2628,-0.013659,-0.018592,-0.008726,0.011007,-0.008726,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
20.100,189,1,1,1,0,18405.2331,37753.7836,9008.2620,-0.008726,-0.013659,-0.008726,0.015940,-0.003792,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
20.200,190,1,1,1,0,18405.2331,37753.7833,9008.2616,-0.008726,-0.013659,-0.018592,0.015940,-0.003792,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
20.300,191,1,1,1,0,18405.2331,37753.7832,9008.2615,-0.008726,-0.008726,-0.013659,0.015940,-0.003792,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
20.400,192,1,1,1,0,18405.2331,37753.7831,9012.9023,-0.003792,-0.008726,-0.008726,0.011007,-0.003792,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
20.500,193,1,1,1,0,18405.2331,37753.7831,9016.0062,-0.008726,-0.013659,-0.013659,0.011007,-0.003792,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
20.600,194,1,1,1,0,18405.2331,37753.7831,9011.8089,-0.008726,-0.013659,-0.018592,0.011007,-0.003792,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
20.700,195,1,1,1,0,18399.2615,37753.7831,9009.7492,-0.008726,-0.013659,-0.013659,0.011007,-0.008726,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
20.800,196,1,1,1,0,18391.1301,37753.7831,9013.1908,-0.008726,-0.008726,-0.018592,0.001141,-0.003792,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
20.900,197,1,1,1,0,18387.2087,37778.3404,9016.2926,-0.003792,-0.008726,-0.013659,-0.023525,0.001141,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
21.000,198,1,1,1,0,18385.6548,37788.0756,9017.5221,-0.008726,-0.013659,-0.013659,0.011007,-0.003792,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
21.100,199,1,1,1,0,18384.8946,37792.8391,9018.1236,-0.003792,-0.013659,-0.018592,0.015940,-0.003792,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
21.200,200,1,1,1,0,18384.5732,37775.8500,9015.4865,-0.008726,-0.013659,-0.018592,0.015940,-0.008726,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
21.300,201,1,1,1,0,18384.4198,37761.4494,9010.7713,-0.003792,-0.008726,-0.018592,0.011007,-0.003792,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
21.400,202,1,1,1,0,18384.3728,37757.0464,9009.3298,-0.008726,-0.013659,-0.023525,0.011007,-0.003792,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
21.500,203,1,1,1,0,18384.3528,37755.1616,9008.7127,-0.003792,-0.013659,-0.013659,0.011007,-0.008726,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
21.700,204,1,1,1,0,18384.3420,37754.1515,9008.3820,-0.008726,-0.013659,-0.013659,0.011007,-0.003792,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
21.800,205,1,1,1,0,18392.8686,37753.9037,9008.3008,-0.008726,-0.013659,-0.018592,0.020874,-0.008726,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
21.900,206,1,1,1,0,18400.0033,37753.8341,9008.2780,-0.008726,-0.013659,-0.018592,0.015940,-0.003792,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
22.000,207,1,1,1,0,18402.8524,37753.8063,9008.2689,-0.008726,-0.013659,-0.018592,0.030740,-0.013659,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
22.100,208,1,1,1,0,18404.2268,37753.7929,9008.2645,-0.008726,-0.013659,-0.013659,0.015940,-0.003792,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
22.200,209,1,1,1,0,18404.9059,37753.7862,9008.2624,-0.003792,-0.013659,-0.018592,0.011007,-0.003792,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
22.300,210,1,1,1,0,18405.0853,37753.7845,9008.2618,-0.008726,-0.013659,-0.018592,0.011007,-0.008726,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
22.400,211,1,1,1,0,18405.1702,37753.7837,9008.2615,-0.003792,-0.008726,-0.018592,-0.008726,-0.003792,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
22.500,212,1,1,1,0,18405.2065,37753.7833,9008.2614,-0.003792,-0.013659,-0.013659,0.015940,-0.003792,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
22.600,213,1,1,1,0,18405.2210,37753.7832,9008.2614,-0.003792,-0.013659,-0.018592,0.011007,-0.003792,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
22.700,214,1,1,1,0,18405.2280,37753.7831,9008.2613,-0.008726,-0.013659,-0.023525,0.011007,-0.003792,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
22.800,215,1,1,1,0,18393.8445,37753.7831,9008.2613,-0.008726,-0.013659,-0.028458,0.011007,-0.008726,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
23.000,216,1,1,1,0,18386.0352,37753.7831,9008.2613,-0.003792,-0.008726,-0.013659,0.001141,-0.003792,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
23.100,217,1,1,1,0,18385.1106,37753.7831,9008.2613,-0.008726,-0.013659,-0.018592,0.015940,-0.003792,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
23.200,218,1,1,1,0,18394.0770,37753.7831,9008.2613,-0.008726,-0.013659,-0.018592,0.006074,-0.008726,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
23.300,219,1,1,1,0,18400.1544,37753.7831,9008.2613,-0.008726,-0.013659,-0.018592,0.006074,-0.008726,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
23.400,220,1,1,1,0,18403.5817,37753.7831,9008.2613,-0.013659,-0.013659,-0.018592,0.015940,-0.013659,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
23.500,221,1,1,1,0,18395.0427,37753.7831,9008.2613,-0.008726,-0.013659,-0.018592,0.006074,-0.008726,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
23.600,222,1,1,1,0,18389.2477,37753.7831,9008.2613,-0.008726,-0.013659,-0.018592,0.015940,-0.008726,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
23.700,223,1,1,1,0,18386.4143,37753.7831,9008.2613,-0.003792,-0.008726,-0.013659,0.011007,-0.003792,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
23.800,224,1,1,1,0,18390.2193,37753.7831,9008.2613,-0.008726,-0.013659,-0.018592,0.011007,-0.003792,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
23.900,225,1,1,1,0,18395.4933,37753.7831,9013.8736,-0.003792,-0.008726,-0.008726,0.011007,-0.008726,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
24.000,226,1,1,1,0,18389.0500,37753.7831,9016.5824,0.006074,0.001141,0.001141,0.011007,0.015940,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
24.100,227,1,1,1,0,18386.4663,37753.7831,9017.6689,-0.008726,-0.013659,-0.018592,0.011007,-0.003792,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
24.200,228,1,1,1,0,18385.2440,37753.7831,9018.1829,-0.008726,-0.013659,-0.018592,0.011007,-0.008726,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
24.300,229,1,1,1,0,18384.7183,37753.7831,9018.4041,-0.003792,-0.013659,-0.018592,-0.013659,0.001141,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
24.400,230,1,1,1,0,18384.5125,37753.7831,9018.4906,-0.008726,-0.013659,-0.018592,0.011007,-0.008726,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
24.500,231,1,1,1,0,18384.4117,37753.7831,9018.5330,-0.003792,-0.013659,-0.008726,0.011007,-0.003792,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
24.600,232,1,1,1,0,18384.3620,37753.7831,9018.5539,-0.008726,-0.013659,-0.013659,0.011007,-0.003792,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
24.700,233,1,1,1,0,18384.3490,37753.7831,9018.5594,-0.008726,-0.013659,-0.018592,0.011007,-0.003792,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
24.900,234,1,1,1,0,18384.3402,37753.7831,9014.4030,-0.023525,-0.023525,-0.018592,0.006074,-0.033392,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
25.000,235,1,1,1,0,18384.3390,37753.7831,9010.8370,-0.008726,-0.013659,-0.018592,0.011007,0.015940,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
25.100,236,1,1,1,0,18384.3385,37753.7831,9009.4337,-0.008726,-0.013659,-0.013659,0.011007,-0.003792,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
25.200,237,1,1,1,0,18384.3382,37753.7831,9008.7604,-0.003792,-0.008726,-0.013659,0.011007,0.011007,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
25.300,238,1,1,1,0,18384.3381,37753.7831,9008.4708,-0.003792,-0.013659,-0.018592,-0.023525,0.001141,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
25.400,239,1,1,1,0,18384.3381,37753.7831,9008.3567,-0.008726,-0.013659,-0.018592,0.011007,-0.003792,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
25.500,240,1,1,1,0,18384.3381,37753.7831,9008.3019,-0.008726,-0.013659,-0.018592,0.006074,-0.013659,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
25.600,241,1,1,1,0,18384.3381,37753.7831,9008.2798,-0.008726,-0.013659,-0.013659,0.006074,-0.008726,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
25.700,242,1,1,1,0,18384.3381,37753.7831,9008.2673,-0.008726,-0.013659,-0.023525,0.011007,-0.008726,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
25.800,243,1,1,1,0,18384.3381,37753.7831,9008.2639,-0.003792,-0.013659,-0.018592,0.020874,-0.023525,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
25.900,244,1,1,1,0,18384.3381,37753.7831,9008.2625,-0.008726,-0.013659,-0.018592,0.015940,-0.003792,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
26.000,245,1,1,1,0,18384.3381,37753.7831,9008.2618,-0.003792,-0.008726,-0.013659,-0.018592,0.006074,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
26.100,246,1,1,1,0,18384.3381,37753.7831,9008.2615,-0.008726,-0.013659,-0.013659,0.015940,-0.003792,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
26.200,247,1,1,1,0,18384.3381,37753.7831,9008.2614,-0.008726,-0.013659,-0.018592,0.035673,-0.003792,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
26.300,248,1,1,1,0,18384.3381,37753.7831,9008.2614,-0.008726,-0.013659,-0.023525,0.011007,-0.003792,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
26.400,249,1,1,1,0,18384.3381,37753.7831,9008.2613,-0.008726,-0.013659,-0.018592,0.011007,-0.003792,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
26.500,250,1,1,1,0,18384.3381,37753.7831,9008.2613,-0.008726,-0.013659,-0.023525,0.011007,-0.008726,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
26.700,251,1,1,1,0,18375.9073,37753.7831,9008.2613,-0.008726,-0.018592,-0.023525,0.001141,-0.008726,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
26.800,252,1,1,1,0,18378.1228,37753.7831,9008.2613,-0.008726,-0.013659,-0.023525,-0.008726,0.006074,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
26.900,253,1,1,1,0,18381.5087,37753.7831,9008.2613,-0.008726,-0.018592,-0.023525,0.011007,-0.008726,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
27.000,254,1,1,1,0,18383.1415,37753.7831,9008.2613,-0.008726,-0.013659,-0.023525,0.011007,-0.003792,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
27.100,255,1,1,1,0,18383.8323,37753.7831,9008.2613,-0.008726,-0.018592,-0.023525,-0.013659,-0.003792,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
27.200,256,1,1,1,0,18384.1610,37753.7831,9013.8733,-0.008726,-0.018592,-0.023525,0.011007,-0.008726,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
27.300,257,1,1,1,0,18384.2632,37753.7831,9016.5801,-0.008726,-0.013659,-0.028458,0.011007,-0.008726,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
27.400,258,1,1,1,0,18384.3066,37753.7831,9017.7314,-0.013659,-0.018592,-0.023525,0.011007,-0.008726,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
27.500,259,1,1,1,0,18384.3237,37753.7831,9018.1821,-0.008726,-0.013659,-0.028458,0.011007,-0.008726,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
27.600,260,1,1,1,0,18384.3320,37753.7831,9018.4038,0.011007,0.001141,-0.018592,0.011007,0.015940,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
27.700,261,1,1,1,0,18384.3360,37753.7831,9018.5079,-0.008726,-0.013659,-0.023525,0.015940,-0.008726,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
27.800,262,1,1,1,0,18384.3372,37753.7831,9018.5401,-0.008726,-0.018592,-0.023525,0.011007,-0.008726,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
28.000,263,1,1,1,0,18384.3379,37753.7831,9018.5594,-0.008726,-0.013659,-0.023525,0.011007,-0.003792,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
28.100,264,1,1,1,0,18384.3380,37753.7831,9018.5621,-0.013659,-0.013659,-0.023525,0.011007,-0.003792,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
28.200,265,1,1,1,0,18384.3380,37753.7831,9018.5631,-0.013659,-0.013659,-0.018592,0.011007,-0.003792,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
28.300,266,1,1,1,0,18384.3381,37778.2121,9018.5636,-0.008726,-0.013659,-0.018592,0.015940,-0.003792,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
28.400,267,1,1,1,0,18384.3381,37788.7239,9018.5638,-0.008726,-0.013659,-0.013659,0.011007,-0.008726,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
28.500,268,1,1,1,0,18384.3381,37793.6439,9018.5639,-0.008726,-0.013659,-0.018592,0.011007,-0.008726,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
28.600,269,1,1,1,0,18384.3381,37795.1927,9018.5640,-0.013659,-0.018592,-0.013659,0.011007,-0.008726,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
28.700,270,1,1,1,0,18384.3381,37795.8475,9013.9619,0.001141,-0.008726,-0.008726,0.011007,-0.003792,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
28.800,271,1,1,1,0,18384.3381,37772.9255,9010.8557,0.001141,-0.008726,-0.008726,0.011007,-0.003792,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
28.900,272,1,1,1,0,18384.3381,37761.8729,9009.3578,-0.003792,-0.008726,-0.013659,0.011007,-0.003792,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
29.000,273,1,1,1,0,18379.5184,37757.4651,9008.7604,-0.008726,-0.013659,-0.023525,0.011007,-0.008726,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
29.100,274,1,1,1,0,18370.2453,37755.3393,9008.4723,-0.013659,-0.013659,-0.018592,0.006074,-0.028458,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
29.200,275,1,1,1,0,18366.5476,37754.4914,9008.3573,-0.008726,-0.013659,-0.018592,0.011007,-0.003792,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
29.300,276,1,1,1,0,18369.1562,37754.0135,9008.2926,-0.013659,-0.018592,-0.033392,0.011007,-0.008726,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
29.500,277,1,1,1,0,18381.4391,37753.8270,9008.2673,-0.003792,-0.013659,-0.018592,0.011007,-0.008726,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
29.600,278,1,1,1,0,18383.1128,37753.8016,9008.2638,-0.003792,-0.008726,-0.018592,0.001141,-0.003792,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
29.700,279,1,1,1,0,18383.8202,37753.7909,9002.3178,-0.008726,-0.013659,-0.018592,0.011007,-0.008726,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
29.800,280,1,1,1,0,18384.1005,37753.7867,9005.5347,-0.008726,-0.013659,-0.018592,0.011007,-0.003792,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
29.900,281,1,1,1,0,18384.2377,37753.7846,9007.1089,-0.008726,-0.013659,-0.023525,0.011007,-0.008726,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
30.000,282,1,1,1,0,18384.2924,37753.7837,9007.7367,-0.003792,-0.013659,-0.018592,-0.028458,0.006074,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
30.100,283,1,1,1,0,18384.3233,37753.7833,9008.0921,-0.008726,-0.013659,-0.018592,0.015940,-0.028458,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
30.200,284,1,1,1,0,18384.3318,37753.7832,9008.1898,-0.008726,-0.013659,-0.023525,0.011007,-0.008726,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
30.400,285,1,1,1,0,18384.3369,37753.7831,9014.1609,-0.003792,-0.008726,-0.013659,0.011007,-0.008726,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
30.500,286,1,1,1,0,18384.3375,37753.7831,9016.5750,-0.003792,-0.013659,-0.018592,0.011007,-0.003792,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
30.600,287,1,1,1,0,18384.3378,37753.7831,9017.7237,-0.008726,-0.013659,-0.018592,0.006074,-0.003792,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
30.700,288,1,1,1,0,18384.3380,37753.7831,9018.2061,-0.008726,-0.013659,-0.013659,0.011007,-0.003792,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
30.800,289,1,1,1,0,18384.3380,37753.7831,9018.4387,-0.003792,-0.013659,-0.013659,0.011007,-0.008726,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
