Timestamp,SnapshotIndex,ModbusValid,DAQValid,DAQRunning,ECUValid,Modbus_0,Modbus_1,Modbus_2,DAQ_0,DAQ_1,DAQ_2,DAQ_3,DAQ_4,ECU_Throttle,ECU_EngineSpeed,ECU_CylinderTemp,ECU_ExhaustTemp,ECU_AxleTemp,ECU_FuelPressure,ECU_IntakeTemp,ECU_AtmPressure,ECU_FlightTime,Custom_0,Custom_1,Custom_2,Custom_3,Custom_4
0.000,1,0,0,0,0,,,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000
0.100,2,0,0,0,1,,,,,,,,,46.60,4667.00,76.00,820.00,48.00,372.00,24.00,56.00,19.00,0.0000,0.0000,0.0000,0.0000,0.0000
0.200,3,0,0,0,1,,,,,,,,,46.60,4667.00,76.00,820.00,48.00,372.00,24.00,56.00,19.00,0.0000,0.0000,0.0000,0.0000,0.0000
0.300,4,0,1,1,1,,,,-0.003792,-0.008726,-0.003792,0.015940,-0.003792,41.70,4171.00,64.00,730.00,38.00,332.00,18.00,50.00,19.00,-1.5814,-36.3946,-0.2427,0.0000,0.0000
0.400,5,0,1,1,1,,,,-0.003792,-0.008726,-0.008726,0.020874,-0.003792,36.80,3683.00,54.00,640.00,28.00,294.00,10.00,44.00,19.00,-1.3956,-32.1365,-0.4712,0.0000,0.0000
0.500,6,0,1,1,1,,,,-0.018592,-0.023525,-0.018592,0.011007,-0.003792,32.00,3208.00,42.00,555.00,20.00,256.00,4.00,38.00,19.00,-5.9495,-75.4690,-0.7809,0.0000,0.0000
0.600,7,1,1,1,1,26.6500,26.9555,26.4400,-0.008726,-0.013659,-0.013659,0.011007,-0.003792,27.50,2751.00,32.00,470.00,12.00,220.00,-2.00,33.00,19.00,-2.3995,-37.5754,-0.4371,0.0000,0.0000
0.700,8,1,1,1,1,26.6500,26.9525,26.4345,-0.003792,-0.008726,-0.013659,0.015940,-0.003792,23.10,2316.00,22.00,390.00,4.00,184.00,-8.00,27.00,19.00,-0.8760,-20.2085,-0.3005,0.0000,0.0000
0.800,9,1,1,1,1,26.6500,26.9510,26.4319,0.001141,-0.003792,-0.003792,0.015940,-0.003792,19.00,1908.00,12.00,315.00,-4.00,152.00,-14.00,22.00,19.00,0.2168,-7.2359,-0.0455,0.0000,0.0000
0.900,10,1,1,1,1,26.6500,26.9505,26.4309,-0.003792,-0.008726,-0.013659,0.015940,-0.003792,15.30,1532.00,4.00,245.00,-12.00,122.00,-20.00,18.00,19.00,-0.5802,-13.3676,-0.0546,0.0000,0.0000
1.000,11,1,1,1,1,26.6522,26.9502,26.4370,-0.008726,-0.013659,-0.018592,0.006074,-0.003792,11.90,1189.00,-4.00,185.00,-18.00,94.00,-24.00,14.00,19.00,-1.0383,-16.2403,0.0744,0.0000,0.0000
1.100,12,1,1,1,1,26.6568,26.9501,26.4387,-0.008726,-0.013659,-0.018592,0.011007,-0.003792,8.80,885.00,-10.00,130.00,-24.00,70.00,-28.00,10.00,19.00,-0.7679,-12.0881,0.1859,0.0000,0.0000
1.200,13,1,1,1,1,26.6531,26.9500,26.4394,-0.008726,-0.013659,-0.018592,0.011007,-0.008726,6.20,622.00,-16.00,80.00,-30.00,48.00,-32.00,7.00,19.00,-0.5410,-8.4958,0.2975,0.0000,0.0000
1.300,14,1,1,1,1,26.6571,26.9541,26.4398,-0.003792,-0.008726,-0.008726,0.011007,-0.003792,4.00,403.00,-22.00,40.00,-34.00,32.00,-36.00,4.00,19.00,-0.1517,-3.5164,0.1920,0.0000,0.0000
1.400,15,1,1,1,1,26.6588,26.9575,26.4399,-0.003792,-0.008726,-0.018592,0.025807,-0.003792,4.00,403.00,-22.00,40.00,-34.00,32.00,-36.00,4.00,19.00,-0.1517,-3.5164,0.4090,0.0000,0.0000
1.500,16,1,1,1,1,26.6594,26.9589,26.4400,0.001141,-0.003792,-0.003792,0.011007,0.001141,2.20,229.00,-26.00,10.00,-36.00,18.00,-38.00,2.00,19.00,0.0251,-0.8685,0.0986,0.0000,0.0000
1.700,17,1,1,1,1,26.6599,26.9598,26.4400,-0.003792,-0.008726,-0.013659,0.006074,-0.003792,0.20,27.00,-30.00,-30.00,-40.00,2.00,-40.00,0.00,19.00,-0.0076,-0.2356,0.4098,0.0000,0.0000
1.800,18,1,1,1,1,26.6644,26.9599,26.4400,-0.003792,-0.013659,-0.018592,0.011007,-0.003792,0.00,0.00,-30.00,-30.00,-40.00,0.00,-40.00,0.00,19.00,0.0000,0.0000,0.5578,0.0000,0.0000
1.900,19,1,1,1,1,26.6675,26.9600,26.4400,-0.003792,-0.008726,-0.008726,0.011007,-0.008726,0.20,22.00,-30.00,-30.00,-40.00,0.00,-40.00,0.00,19.00,-0.0076,-0.1920,0.2618,0.0000,0.0000
2.000,20,1,1,1,1,26.6692,26.9600,26.4400,-0.008726,-0.008726,-0.018592,-0.003792,-0.008726,0.90,95.00,-28.00,-15.00,-40.00,6.00,-40.00,1.00,19.00,-0.0785,-0.8289,0.5206,0.0000,0.0000
2.100,21,1,1,1,1,26.6697,26.9600,26.4400,-0.008726,-0.013659,-0.018592,0.015940,-0.003792,2.10,216.00,-26.00,5.00,-36.00,16.00,-38.00,2.00,19.00,-0.1832,-2.9503,0.4834,0.0000,0.0000
2.200,22,1,1,1,1,26.6698,26.9600,26.4400,-0.013659,-0.013659,-0.023525,0.001141,-0.008726,3.80,386.00,-22.00,40.00,-34.00,30.00,-36.00,4.00,19.00,-0.5190,-5.2723,0.5176,0.0000,0.0000
2.300,23,1,1,1,1,26.6699,26.9600,26.4400,-0.008726,-0.013659,-0.018592,0.011007,-0.008726,6.00,601.00,-18.00,75.00,-30.00,48.00,-32.00,7.00,19.00,-0.5235,-8.2090,0.3347,0.0000,0.0000
2.400,24,1,1,1,1,26.6700,26.9600,26.4400,-0.003792,-0.013659,-0.018592,0.011007,-0.003792,6.00,601.00,-18.00,75.00,-30.00,48.00,-32.00,7.00,19.00,-0.2275,-8.2090,0.3347,0.0000,0.0000
2.500,25,1,1,1,1,26.6700,26.9600,26.4400,-0.008726,-0.013659,-0.018592,0.006074,-0.003792,8.60,861.00,-12.00,125.00,-24.00,68.00,-28.00,10.00,19.00,-0.7504,-11.7603,0.2231,0.0000,0.0000
2.600,26,1,1,1,1,26.6700,26.9600,26.4400,-0.003792,-0.008726,-0.013659,0.015940,-0.003792,11.60,1161.00,-4.00,180.00,-18.00,92.00,-24.00,13.00,19.00,-0.4399,-10.1304,0.0546,0.0000,0.0000
2.700,27,1,1,1,1,26.6700,26.9600,26.4400,-0.003792,-0.013659,-0.018592,0.020874,-0.023525,15.00,1500.00,4.00,240.00,-12.00,120.00,-20.00,18.00,19.00,-0.5689,-20.4882,-0.0744,0.0000,0.0000
2.800,28,1,1,1,1,26.6632,26.9600,26.4441,-0.003792,-0.008726,-0.013659,0.011007,0.015940,18.70,1875.00,12.00,310.00,-6.00,150.00,-14.00,22.00,19.00,-0.7092,-16.3605,-0.1639,0.0000,0.0000
2.900,29,1,1,1,1,26.6614,26.9600,26.4475,-0.008726,-0.013659,-0.018592,0.011007,-0.003792,22.80,2280.00,22.00,385.00,2.00,182.00,-10.00,27.00,19.00,-1.9894,-31.1421,-0.4090,0.0000,0.0000
3.000,30,1,1,1,1,26.6606,26.9600,26.4466,-0.023525,-0.018592,-0.028458,0.011007,-0.013659,27.10,2712.00,32.00,465.00,10.00,216.00,-4.00,32.00,19.00,-6.3753,-50.4216,-0.9107,0.0000,0.0000
3.100,31,1,1,1,1,26.6603,26.9600,26.4428,-0.008726,-0.013659,-0.018592,0.011007,-0.008726,31.60,3168.00,42.00,545.00,20.00,252.00,4.00,38.00,19.00,-2.7573,-43.2712,-0.7809,0.0000,0.0000
3.200,32,1,1,1,1,26.6601,26.9600,26.4412,-0.003792,-0.008726,-0.023525,0.015940,0.001141,36.40,3641.00,52.00,630.00,28.00,290.00,10.00,43.00,19.00,-1.3804,-31.7700,-1.2233,0.0000,0.0000
3.300,33,1,1,1,1,26.6601,26.9559,26.4405,-0.008726,-0.018592,-0.018592,0.015940,0.001141,41.20,4128.00,64.00,720.00,38.00,330.00,16.00,49.00,19.00,-3.5950,-76.7479,-1.1899,0.0000,0.0000
3.400,34,1,1,1,1,26.6600,26.9525,26.4402,-0.008726,-0.013659,-0.018592,0.011007,-0.008726,46.20,4624.00,76.00,810.00,46.00,368.00,24.00,55.00,19.00,-4.0312,-63.1584,-1.4130,0.0000,0.0000
3.500,35,1,1,1,1,26.6600,26.9509,26.4401,-0.008726,-0.013659,-0.018592,0.006074,-0.003792,51.20,5124.00,86.00,905.00,56.00,408.00,30.00,61.00,19.00,-4.4675,-69.9878,-1.5989,0.0000,0.0000
3.600,36,1,1,1,1,26.6600,26.9504,26.4400,-0.008726,-0.013659,-0.023525,0.015940,-0.008726,51.20,5124.00,86.00,905.00,56.00,408.00,30.00,61.00,19.00,-4.4675,-69.9878,-2.0232,0.0000,0.0000
3.700,37,1,1,1,1,26.6600,26.9502,26.4400,-0.008726,-0.013659,-0.018592,0.020874,-0.008726,56.20,5622.00,98.00,995.00,66.00,448.00,38.00,67.00,19.00,-4.9038,-76.7899,-1.8220,0.0000,0.0000
3.800,38,1,1,1,1,26.6600,26.9501,26.4400,-0.003792,-0.008726,-0.018592,0.011007,-0.008726,61.10,6114.00,110.00,1085.00,76.00,488.00,44.00,73.00,19.00,-2.3172,-53.3484,-2.0451,0.0000,0.0000
3.900,39,1,1,1,1,26.6600,26.9500,26.4400,0.001141,-0.008726,-0.013659,0.011007,0.001141,65.90,6595.00,120.00,1170.00,84.00,526.00,52.00,79.00,19.00,0.7518,-57.5455,-1.6391,0.0000,0.0000
4.000,40,1,1,1,1,26.6600,26.9500,26.4400,-0.008726,-0.018592,-0.023525,0.011007,-0.008726,70.60,7061.00,132.00,1255.00,94.00,564.00,58.00,84.00,19.00,-6.1603,-131.2784,-3.1053,0.0000,0.0000
4.100,41,1,1,1,1,26.6600,26.9500,26.4400,-0.008726,-0.013659,-0.023525,0.011007,-0.008726,75.00,7505.00,142.00,1335.00,102.00,600.00,64.00,90.00,19.00,-6.5442,-102.5095,-3.3406,0.0000,0.0000
4.300,42,1,1,1,1,26.6600,26.9500,26.4400,-0.008726,-0.018592,-0.028458,0.011007,-0.003792,83.10,8315.00,160.00,1485.00,116.00,664.00,76.00,99.00,19.00,-7.2510,-154.5928,-4.5534,0.0000,0.0000
4.400,43,1,1,1,1,26.6600,26.9500,26.4400,-0.003792,-0.013659,-0.023525,0.011007,-0.003792,86.70,8672.00,168.00,1550.00,124.00,692.00,80.00,104.00,19.00,-3.2880,-118.4494,-3.9522,0.0000,0.0000
4.500,44,1,1,1,1,26.6600,26.9529,26.4400,-0.003792,-0.008726,-0.013659,0.011007,-0.003792,89.90,8992.00,176.00,1610.00,130.00,718.00,84.00,107.00,19.00,-3.4094,-78.4608,-2.4040,0.0000,0.0000
4.600,45,1,1,1,1,26.6600,26.9568,26.4400,-0.003792,-0.013659,-0.023525,0.011007,-0.008726,92.70,9273.00,182.00,1660.00,136.00,740.00,88.00,111.00,19.00,-3.5156,-126.6583,-4.2816,0.0000,0.0000
4.700,46,1,1,1,1,26.6600,26.9586,26.4400,0.001141,-0.008726,-0.013659,0.011007,0.001141,92.70,9273.00,182.00,1660.00,136.00,740.00,88.00,111.00,19.00,1.0575,-80.9127,-2.4859,0.0000,0.0000
4.800,47,1,1,1,1,26.6600,26.9594,26.4400,-0.008726,-0.013659,-0.013659,0.011007,-0.003792,95.10,9511.00,188.00,1705.00,140.00,760.00,92.00,114.00,19.00,-8.2981,-129.9091,-2.5679,0.0000,0.0000
4.900,48,1,1,1,1,26.6600,26.9597,26.4400,-0.008726,-0.013659,-0.023525,0.011007,-0.003792,97.00,9703.00,192.00,1740.00,144.00,776.00,94.00,116.00,19.00,-8.4638,-132.5316,-4.5168,0.0000,0.0000
5.000,49,1,1,1,1,26.6600,26.9599,26.4445,-0.008726,-0.013659,-0.018592,0.015940,-0.008726,98.50,9849.00,196.00,1765.00,146.00,786.00,96.00,118.00,19.00,-8.5947,-134.5258,-3.6440,0.0000,0.0000
5.100,50,1,1,1,1,26.6600,26.9600,26.4481,-0.008726,-0.018592,-0.023525,0.015940,-0.008726,99.40,9946.00,198.00,1785.00,148.00,794.00,98.00,119.00,19.00,-8.6733,-184.9164,-4.6580,0.0000,0.0000
5.200,51,1,1,1,1,26.6600,26.9600,26.4492,-0.003792,-0.008726,-0.013659,-0.003792,-0.008726,99.90,9994.00,198.00,1790.00,148.00,798.00,98.00,119.00,19.00,-3.7886,-87.2038,-2.7044,0.0000,0.0000
5.300,52,1,1,1,1,26.6600,26.9600,26.4442,-0.008726,-0.013659,-0.018592,0.011007,-0.008726,99.90,9992.00,198.00,1790.00,148.00,798.00,98.00,119.00,19.00,-8.7169,-136.4790,-3.6812,0.0000,0.0000
5.400,53,1,1,1,1,26.6600,26.9600,26.4418,-0.008726,-0.013659,-0.013659,0.011007,-0.003792,99.40,9940.00,198.00,1780.00,148.00,794.00,98.00,119.00,19.00,-8.6733,-135.7688,-2.7044,0.0000,0.0000
5.500,54,1,1,1,1,26.6600,26.9600,26.4407,-0.008726,-0.013659,-0.013659,0.006074,-0.003792,98.30,9839.00,196.00,1765.00,146.00,786.00,96.00,118.00,19.00,-8.5773,-134.3892,-2.6771,0.0000,0.0000
5.600,55,1,1,1,1,26.6600,26.9600,26.4403,-0.008726,-0.013659,-0.023525,-0.003792,-0.008726,96.90,9689.00,192.00,1735.00,144.00,774.00,94.00,116.00,19.00,-8.4551,-132.3404,-4.5168,0.0000,0.0000
5.700,56,1,1,1,1,26.6600,26.9600,26.4401,-0.008726,-0.013659,-0.013659,0.011007,-0.013659,94.90,9493.00,188.00,1700.00,140.00,758.00,92.00,113.00,19.00,-8.2806,-129.6633,-2.5679,0.0000,0.0000
5.800,57,1,1,1,1,26.6600,26.9600,26.4401,-0.003792,-0.008726,-0.013659,0.030740,-0.003792,92.50,9251.00,182.00,1655.00,134.00,740.00,88.00,111.00,19.00,-3.5080,-80.7207,-2.4859,0.0000,0.0000
5.900,58,1,1,1,1,26.6600,26.9600,26.4400,-0.008726,-0.013659,-0.018592,0.015940,-0.003792,92.50,9251.00,182.00,1655.00,134.00,740.00,88.00,111.00,19.00,-8.0712,-126.3578,-3.3838,0.0000,0.0000
6.000,59,1,1,1,1,26.6600,26.9600,26.4400,-0.013659,-0.018592,-0.013659,0.011007,-0.013659,89.60,8968.00,176.00,1605.00,130.00,716.00,84.00,107.00,19.00,-12.2383,-166.7334,-2.4040,0.0000,0.0000
6.100,60,1,1,1,1,26.6600,26.9600,26.4400,-0.003792,-0.008726,-0.013659,0.011007,-0.003792,86.40,8644.00,168.00,1545.00,124.00,690.00,80.00,103.00,19.00,-3.2766,-75.4242,-2.2947,0.0000,0.0000
6.300,61,1,1,1,1,26.6600,26.9600,26.4400,-0.008726,-0.018592,-0.018592,0.015940,-0.003792,78.90,7891.00,150.00,1410.00,108.00,630.00,70.00,94.00,19.00,-6.8845,-146.7098,-2.7888,0.0000,0.0000
6.400,62,1,1,1,1,26.6600,26.9622,26.4400,-0.008726,-0.013659,-0.013659,0.011007,-0.003792,74.70,7470.00,140.00,1330.00,100.00,596.00,64.00,89.00,19.00,-6.5180,-102.0315,-1.9122,0.0000,0.0000
6.500,63,1,1,1,1,26.6600,26.9667,26.4400,-0.003792,-0.008726,-0.013659,0.011007,-0.003792,70.20,7023.00,130.00,1250.00,92.00,560.00,58.00,84.00,19.00,-2.6623,-61.2800,-1.7756,0.0000,0.0000
6.600,64,1,1,1,1,26.6600,26.9685,26.4400,-0.008726,-0.008726,-0.013659,0.011007,-0.003792,65.50,6557.00,120.00,1165.00,84.00,524.00,50.00,78.00,19.00,-5.7153,-57.2139,-1.6391,0.0000,0.0000
6.700,65,1,1,1,1,26.6545,26.9695,26.4400,-0.008726,-0.008726,-0.018592,0.015940,-0.003792,60.70,6075.00,108.00,1075.00,74.00,486.00,44.00,72.00,19.00,-5.2965,-53.0081,-2.0079,0.0000,0.0000
6.800,66,1,1,1,1,26.6577,26.9698,26.4400,-0.008726,-0.013659,-0.018592,0.006074,-0.018592,55.80,5582.00,98.00,985.00,66.00,446.00,38.00,66.00,19.00,-4.8689,-76.2436,-1.8220,0.0000,0.0000
6.900,67,1,1,1,1,26.6535,26.9699,26.4400,-0.008726,-0.013659,-0.018592,0.011007,-0.003792,50.80,5083.00,86.00,895.00,56.00,406.00,30.00,61.00,19.00,-4.4326,-69.4278,-1.5989,0.0000,0.0000
7.000,68,1,1,1,1,26.6515,26.9700,26.4400,-0.003792,-0.013659,-0.013659,0.011007,-0.003792,45.80,4584.00,74.00,805.00,46.00,366.00,24.00,55.00,19.00,-1.7369,-62.6121,-1.0108,0.0000,0.0000
7.100,69,1,1,1,1,26.6507,26.9677,26.4400,0.006074,-0.008726,-0.008726,0.011007,0.006074,45.80,4584.00,74.00,805.00,46.00,366.00,24.00,55.00,19.00,2.7819,-39.9982,-0.6457,0.0000,0.0000
7.200,70,1,1,1,1,26.6503,26.9633,26.4400,-0.008726,-0.013659,-0.018592,0.011007,-0.003792,40.80,4088.00,64.00,715.00,36.00,326.00,16.00,49.00,19.00,-3.5601,-55.8373,-1.1899,0.0000,0.0000
7.300,71,1,1,1,1,26.6501,26.9614,26.4400,0.001141,-0.003792,-0.008726,0.011007,0.001141,36.00,3602.00,52.00,625.00,28.00,288.00,10.00,43.00,19.00,0.4107,-13.6602,-0.4537,0.0000,0.0000
7.400,72,1,1,1,1,26.6500,26.9605,26.4400,-0.008726,-0.013659,-0.008726,0.011007,-0.003792,31.30,3130.00,40.00,540.00,18.00,250.00,2.00,37.00,19.00,-2.7311,-42.7521,-0.3490,0.0000,0.0000
7.500,73,1,1,1,1,26.6500,26.9602,26.4400,-0.008726,-0.013659,-0.013659,0.011007,-0.003792,26.70,2676.00,30.00,455.00,10.00,214.00,-4.00,32.00,19.00,-2.3297,-36.5510,-0.4098,0.0000,0.0000
7.600,74,1,1,1,1,26.6500,26.9601,26.4400,-0.003792,-0.008726,-0.013659,0.011007,-0.003792,22.40,2246.00,20.00,375.00,2.00,178.00,-10.00,26.00,19.00,-0.8495,-19.5977,-0.2732,0.0000,0.0000
7.700,75,1,1,1,1,26.6524,26.9600,26.4400,-0.008726,-0.008726,-0.008726,0.011007,-0.003792,18.40,1843.00,12.00,305.00,-6.00,146.00,-16.00,22.00,19.00,-1.6055,-16.0813,-0.1047,0.0000,0.0000
7.800,76,1,1,1,1,26.6568,26.9600,26.4400,-0.003792,-0.008726,-0.003792,0.015940,-0.003792,14.70,1471.00,2.00,235.00,-14.00,116.00,-20.00,17.00,19.00,-0.5575,-12.8354,-0.0076,0.0000,0.0000
7.900,77,1,1,1,1,26.6585,26.9545,26.4400,-0.003792,-0.008726,-0.008726,0.001141,-0.013659,11.30,1135.00,-4.00,175.00,-20.00,90.00,-26.00,13.00,19.00,-0.4285,-9.9036,0.0349,0.0000,0.0000
8.000,78,1,1,1,1,26.6594,26.9519,26.4400,-0.003792,-0.008726,-0.013659,0.015940,-0.003792,8.30,838.00,-12.00,120.00,-26.00,66.00,-30.00,10.00,19.00,-0.3148,-7.3121,0.1639,0.0000,0.0000
8.100,79,1,1,1,1,26.6597,26.9509,26.4400,-0.003792,-0.008726,-0.008726,0.011007,-0.023525,5.80,582.00,-18.00,75.00,-30.00,46.00,-32.00,6.00,19.00,-0.2200,-5.0783,0.1571,0.0000,0.0000
8.200,80,1,1,1,1,26.6599,26.9503,26.4400,-0.003792,-0.008726,-0.013659,0.011007,-0.003792,3.70,370.00,-22.00,35.00,-34.00,28.00,-36.00,4.00,19.00,-0.1403,-3.2285,0.3005,0.0000,0.0000
8.300,81,1,1,1,1,26.6600,26.9501,26.4400,-0.003792,-0.008726,-0.008726,-0.003792,-0.003792,3.70,370.00,-22.00,35.00,-34.00,28.00,-36.00,4.00,19.00,-0.1403,-3.2285,0.1920,0.0000,0.0000
8.400,82,1,1,1,1,26.6600,26.9501,26.4400,-0.003792,-0.008726,-0.003792,0.015940,0.001141,2.00,205.00,-26.00,5.00,-38.00,16.00,-38.00,2.00,19.00,-0.0758,-1.7888,0.0986,0.0000,0.0000
8.500,83,1,1,1,1,26.6600,26.9500,26.4400,-0.003792,-0.008726,-0.013659,0.015940,-0.003792,0.80,87.00,-28.00,-15.00,-40.00,6.00,-40.00,1.00,19.00,-0.0303,-0.7591,0.3824,0.0000,0.0000
8.600,84,1,1,1,1,26.6600,26.9500,26.4400,-0.003792,-0.008726,-0.008726,0.015940,-0.003792,0.10,19.00,-30.00,-30.00,-40.00,0.00,-40.00,0.00,19.00,-0.0038,-0.1658,0.2618,0.0000,0.0000
8.700,85,1,1,1,1,26.6600,26.9500,26.4400,0.001141,-0.008726,-0.008726,0.011007,0.001141,0.00,0.00,-30.00,-30.00,-40.00,0.00,-40.00,0.00,19.00,0.0000,0.0000,0.2618,0.0000,0.0000
8.800,86,1,1,1,1,26.6600,26.9500,26.4400,-0.003792,-0.008726,-0.013659,0.040606,-0.003792,0.30,31.00,-30.00,-25.00,-40.00,2.00,-40.00,0.00,19.00,-0.0114,-0.2705,0.4098,0.0000,0.0000
8.900,87,1,1,1,1,26.6559,26.9500,26.4400,-0.003792,-0.013659,-0.013659,0.015940,-0.003792,1.10,112.00,-28.00,-10.00,-38.00,8.00,-40.00,1.00,19.00,-0.0417,-1.5298,0.3824,0.0000,0.0000
9.000,88,1,1,1,1,26.6519,26.9523,26.4400,-0.008726,-0.013659,-0.018592,-0.003792,0.001141,2.40,242.00,-26.00,10.00,-36.00,18.00,-38.00,2.00,19.00,-0.2094,-3.3054,0.4834,0.0000,0.0000
9.100,89,1,1,1,1,26.6508,26.9567,26.4400,-0.003792,-0.008726,-0.013659,0.015940,-0.003792,4.10,419.00,-22.00,45.00,-34.00,32.00,-36.00,5.00,19.00,-0.1555,-3.6560,0.3005,0.0000,0.0000
9.200,90,1,1,1,1,26.6504,26.9585,26.4400,-0.003792,-0.013659,-0.013659,0.015940,0.001141,6.40,642.00,-16.00,85.00,-28.00,50.00,-32.00,7.00,19.00,-0.2427,-8.7690,0.2185,0.0000,0.0000
9.300,91,1,1,1,1,26.6502,26.9594,26.4400,-0.003792,-0.013659,-0.018592,0.015940,-0.008726,9.00,908.00,-10.00,135.00,-24.00,72.00,-28.00,10.00,19.00,-0.3413,-12.4022,0.1859,0.0000,0.0000
9.400,92,1,1,1,1,26.6501,26.9597,26.4400,-0.008726,-0.013659,-0.018592,0.025807,-0.003792,9.00,908.00,-10.00,135.00,-24.00,72.00,-28.00,10.00,19.00,-0.7853,-12.4022,0.1859,0.0000,0.0000
9.500,93,1,1,1,1,26.6500,26.9599,26.4400,-0.003792,-0.008726,-0.013659,0.015940,-0.003792,12.10,1216.00,-4.00,190.00,-18.00,96.00,-24.00,14.00,19.00,-0.4589,-10.6104,0.0546,0.0000,0.0000
9.600,94,1,1,1,1,26.6500,26.9599,26.4400,-0.003792,-0.013659,-0.018592,0.015940,-0.003792,15.60,1561.00,4.00,250.00,-12.00,124.00,-20.00,18.00,19.00,-0.5916,-21.3214,-0.0744,0.0000,0.0000
9.700,95,1,1,1,1,26.6500,26.9600,26.4400,-0.003792,-0.013659,-0.018592,0.011007,-0.008726,19.40,1941.00,14.00,320.00,-4.00,154.00,-14.00,23.00,19.00,-0.7357,-26.5118,-0.2603,0.0000,0.0000
9.800,96,1,1,1,1,26.6500,26.9600,26.4400,-0.003792,-0.013659,-0.013659,0.006074,-0.003792,23.50,2351.00,24.00,395.00,4.00,188.00,-8.00,28.00,19.00,-0.8912,-32.1119,-0.3278,0.0000,0.0000
9.900,97,1,1,1,1,26.6500,26.9600,26.4400,-0.008726,-0.013659,-0.023525,0.015940,-0.008726,27.80,2787.00,34.00,475.00,12.00,222.00,-2.00,33.00,19.00,-2.4257,-38.0672,-0.7999,0.0000,0.0000
10.000,98,1,1,1,1,26.6500,26.9546,26.4359,-0.003792,-0.013659,-0.018592,0.015940,-0.003792,32.40,3246.00,44.00,560.00,20.00,258.00,4.00,38.00,19.00,-1.2287,-44.3366,-0.8180,0.0000,0.0000
10.100,99,1,1,1,1,26.6500,26.9519,26.4325,-0.003792,-0.013659,-0.018592,-0.003792,0.001141,37.20,3722.00,54.00,645.00,30.00,296.00,12.00,44.00,19.00,-1.4108,-50.8382,-1.0040,0.0000,0.0000
10.200,100,1,1,1,1,26.6554,26.9509,26.4311,-0.003792,-0.013659,-0.013659,0.015940,-0.008726,42.10,4211.00,66.00,735.00,40.00,336.00,18.00,50.00,19.00,-1.5966,-57.5173,-0.9015,0.0000,0.0000
10.300,101,1,1,1,1,26.6581,26.9504,26.4305,-0.008726,-0.013659,-0.023525,0.011007,-0.003792,47.00,4708.00,78.00,825.00,48.00,376.00,24.00,56.00,19.00,-4.1010,-64.3058,-1.8350,0.0000,0.0000
10.400,102,1,1,1,1,26.6592,26.9502,26.4302,-0.003792,-0.013659,-0.018592,0.011007,-0.003792,52.00,5208.00,88.00,920.00,58.00,416.00,32.00,62.00,19.00,-1.9721,-71.1352,-1.6361,0.0000,0.0000
10.500,103,1,1,1,1,26.6543,26.9501,26.4301,-0.008726,-0.013659,-0.023525,0.015940,-0.008726,57.00,5706.00,100.00,1010.00,68.00,456.00,38.00,68.00,19.00,-4.9736,-77.9373,-2.3525,0.0000,0.0000
10.600,104,1,1,1,1,26.6576,26.9500,26.4300,-0.008726,-0.013659,-0.018592,0.015940,-0.008726,57.00,5706.00,100.00,1010.00,68.00,456.00,38.00,68.00,19.00,-4.9736,-77.9373,-1.8592,0.0000,0.0000
10.700,105,1,1,1,1,26.6590,26.9558,26.4300,-0.003792,-0.008726,-0.013659,0.001141,-0.003792,61.90,6196.00,112.00,1100.00,76.00,494.00,46.00,74.00,19.00,-2.3475,-54.0639,-1.5298,0.0000,0.0000
10.800,106,1,1,1,1,26.6595,26.9526,26.4300,-0.003792,-0.013659,-0.018592,0.015940,0.011007,66.70,6675.00,122.00,1185.00,86.00,534.00,52.00,80.00,19.00,-2.5295,-91.1727,-2.2682,0.0000,0.0000
10.900,107,1,1,1,1,26.6598,26.9569,26.4324,-0.008726,-0.013659,-0.018592,0.011007,-0.008726,71.30,7137.00,134.00,1270.00,94.00,570.00,58.00,85.00,19.00,-6.2214,-97.4831,-2.4913,0.0000,0.0000
11.000,108,1,1,1,1,26.6599,26.9586,26.4365,-0.008726,-0.013659,-0.013659,0.011007,-0.003792,75.70,7577.00,144.00,1350.00,102.00,606.00,66.00,90.00,19.00,-6.6053,-103.4930,-1.9669,0.0000,0.0000
11.100,109,1,1,1,1,26.6600,26.9594,26.4385,-0.008726,-0.013659,-0.013659,0.015940,-0.003792,79.90,7992.00,152.00,1425.00,110.00,638.00,70.00,95.00,19.00,-6.9718,-109.1614,-2.0761,0.0000,0.0000
11.200,110,1,1,1,1,26.6600,26.9597,26.4394,-0.008726,-0.013659,-0.018592,-0.003792,-0.008726,83.70,8377.00,162.00,1495.00,118.00,670.00,76.00,100.00,19.00,-7.3033,-114.4200,-3.0119,0.0000,0.0000
11.300,111,1,1,1,1,26.6600,26.9599,26.4398,-0.008726,-0.008726,-0.023525,0.011007,-0.013659,87.20,8728.00,170.00,1560.00,124.00,698.00,82.00,104.00,19.00,-7.6087,-76.1572,-3.9993,0.0000,0.0000
11.400,112,1,1,1,1,26.6600,26.9658,26.4399,-0.008726,-0.013659,-0.018592,-0.013659,-0.008726,90.40,9042.00,176.00,1620.00,130.00,722.00,86.00,108.00,19.00,-7.8880,-123.5031,-3.2722,0.0000,0.0000
